image domain,model,decoder num,human,kappa,human ceiling,model ceiling
silhouette,vgg11,8,subject-02,0.41052631578947363,0.47570932146476874,0.8743406981590199
silhouette,vgg11,8,subject-03,0.23255813953488372,0.47570932146476874,0.8743406981590199
silhouette,vgg11,8,subject-04,0.2280701754385966,0.47570932146476874,0.8743406981590199
silhouette,vgg11,8,subject-05,0.21522693997071748,0.47570932146476874,0.8743406981590199
silhouette,vgg11,8,subject-06,0.2899408284023668,0.47570932146476874,0.8743406981590199
silhouette,vgg11,8,subject-07,0.2961876832844575,0.47570932146476874,0.8743406981590199
silhouette,vgg11,8,subject-08,0.22658610271903323,0.47570932146476874,0.8743406981590199
silhouette,vgg11,8,subject-09,0.3303964757709251,0.47570932146476874,0.8743406981590199
silhouette,vgg11,8,subject-10,0.1724137931034483,0.47570932146476874,0.8743406981590199
silhouette,vgg11,9,subject-01,0.24311926605504597,0.47570932146476874,0.8743406981590199
silhouette,vgg11,9,subject-02,0.4149253731343284,0.47570932146476874,0.8743406981590199
silhouette,vgg11,9,subject-03,0.2201834862385321,0.47570932146476874,0.8743406981590199
silhouette,vgg11,9,subject-04,0.2147806004618937,0.47570932146476874,0.8743406981590199
silhouette,vgg11,9,subject-05,0.20185078079814925,0.47570932146476874,0.8743406981590199
silhouette,vgg11,9,subject-06,0.29742388758782207,0.47570932146476874,0.8743406981590199
silhouette,vgg11,9,subject-07,0.25840092699884126,0.47570932146476874,0.8743406981590199
silhouette,vgg11,9,subject-08,0.255702280912365,0.47570932146476874,0.8743406981590199
silhouette,vgg11,9,subject-09,0.2687173534532791,0.47570932146476874,0.8743406981590199
silhouette,vgg11,9,subject-10,0.16289592760181001,0.47570932146476874,0.8743406981590199
silhouette,vgg13,0,subject-01,0.36893203883495157,0.47570932146476874,0.9121564998881004
silhouette,vgg13,0,subject-02,0.4953846153846154,0.47570932146476874,0.9121564998881004
silhouette,vgg13,0,subject-03,0.2718446601941748,0.47570932146476874,0.9121564998881004
silhouette,vgg13,0,subject-04,0.31873479318734804,0.47570932146476874,0.9121564998881004
silhouette,vgg13,0,subject-05,0.33049300060864273,0.47570932146476874,0.9121564998881004
silhouette,vgg13,0,subject-06,0.36430317848410765,0.47570932146476874,0.9121564998881004
silhouette,vgg13,0,subject-07,0.3909866017052376,0.47570932146476874,0.9121564998881004
silhouette,vgg13,0,subject-08,0.3094944512946979,0.47570932146476874,0.9121564998881004
silhouette,vgg13,0,subject-09,0.4271785496648386,0.47570932146476874,0.9121564998881004
silhouette,vgg13,0,subject-10,0.20289855072463783,0.47570932146476874,0.9121564998881004
silhouette,vgg13,1,subject-01,0.3373493975903615,0.47570932146476874,0.9121564998881004
silhouette,vgg13,1,subject-02,0.4850574712643679,0.47570932146476874,0.9121564998881004
silhouette,vgg13,1,subject-03,0.21686746987951813,0.47570932146476874,0.9121564998881004
silhouette,vgg13,1,subject-04,0.28700906344410876,0.47570932146476874,0.9121564998881004
silhouette,vgg13,1,subject-05,0.2501889644746789,0.47570932146476874,0.9121564998881004
silhouette,vgg13,1,subject-06,0.30699088145896664,0.47570932146476874,0.9121564998881004
silhouette,vgg13,1,subject-07,0.3585476550680785,0.47570932146476874,0.9121564998881004
silhouette,vgg13,1,subject-08,0.2749615975422426,0.47570932146476874,0.9121564998881004
silhouette,vgg13,1,subject-09,0.39439818319454956,0.47570932146476874,0.9121564998881004
silhouette,vgg13,1,subject-10,0.19760479041916174,0.47570932146476874,0.9121564998881004
silhouette,vgg13,2,subject-01,0.34679334916864607,0.47570932146476874,0.9121564998881004
silhouette,vgg13,2,subject-02,0.46463878326996194,0.47570932146476874,0.9121564998881004
silhouette,vgg13,2,subject-03,0.22802850356294535,0.47570932146476874,0.9121564998881004
silhouette,vgg13,2,subject-04,0.272510435301133,0.47570932146476874,0.9121564998881004
silhouette,vgg13,2,subject-05,0.2598119683629309,0.47570932146476874,0.9121564998881004
silhouette,vgg13,2,subject-06,0.3144918821407096,0.47570932146476874,0.9121564998881004
silhouette,vgg13,2,subject-07,0.3426949507021213,0.47570932146476874,0.9121564998881004
silhouette,vgg13,2,subject-08,0.3042416844675008,0.47570932146476874,0.9121564998881004
silhouette,vgg13,2,subject-09,0.3778974128906834,0.47570932146476874,0.9121564998881004
silhouette,vgg13,2,subject-10,0.1637220259128387,0.47570932146476874,0.9121564998881004
silhouette,vgg13,3,subject-01,0.34466019417475724,0.47570932146476874,0.9121564998881004
silhouette,vgg13,3,subject-02,0.4953846153846154,0.47570932146476874,0.9121564998881004
silhouette,vgg13,3,subject-03,0.2718446601941748,0.47570932146476874,0.9121564998881004
silhouette,vgg13,3,subject-04,0.2944038929440389,0.47570932146476874,0.9121564998881004
silhouette,vgg13,3,subject-05,0.3061472915398662,0.47570932146476874,0.9121564998881004
silhouette,vgg13,3,subject-06,0.3398533007334963,0.47570932146476874,0.9121564998881004
silhouette,vgg13,3,subject-07,0.36662606577344714,0.47570932146476874,0.9121564998881004
silhouette,vgg13,3,subject-08,0.3094944512946979,0.47570932146476874,0.9121564998881004
silhouette,vgg13,3,subject-09,0.40280316879951245,0.47570932146476874,0.9121564998881004
silhouette,vgg13,3,subject-10,0.20289855072463783,0.47570932146476874,0.9121564998881004
silhouette,vgg13,4,subject-01,0.3373493975903615,0.47570932146476874,0.9121564998881004
silhouette,vgg13,4,subject-02,0.5095785440613027,0.47570932146476874,0.9121564998881004
silhouette,vgg13,4,subject-03,0.24096385542168672,0.47570932146476874,0.9121564998881004
silhouette,vgg13,4,subject-04,0.28700906344410876,0.47570932146476874,0.9121564998881004
silhouette,vgg13,4,subject-05,0.2501889644746789,0.47570932146476874,0.9121564998881004
silhouette,vgg13,4,subject-06,0.30699088145896664,0.47570932146476874,0.9121564998881004
silhouette,vgg13,4,subject-07,0.3585476550680785,0.47570932146476874,0.9121564998881004
silhouette,vgg13,4,subject-08,0.2749615975422426,0.47570932146476874,0.9121564998881004
silhouette,vgg13,4,subject-09,0.39439818319454956,0.47570932146476874,0.9121564998881004
silhouette,vgg13,4,subject-10,0.19760479041916174,0.47570932146476874,0.9121564998881004
silhouette,vgg13,5,subject-01,0.33014354066985646,0.47570932146476874,0.9121564998881004
silhouette,vgg13,5,subject-02,0.45038167938931295,0.47570932146476874,0.9121564998881004
silhouette,vgg13,5,subject-03,0.2583732057416268,0.47570932146476874,0.9121564998881004
silhouette,vgg13,5,subject-04,0.255702280912365,0.47570932146476874,0.9121564998881004
silhouette,vgg13,5,subject-05,0.24301592069690586,0.47570932146476874,0.9121564998881004
silhouette,vgg13,5,subject-06,0.3228536880290206,0.47570932146476874,0.9121564998881004
silhouette,vgg13,5,subject-07,0.3265183403487673,0.47570932146476874,0.9121564998881004
silhouette,vgg13,5,subject-08,0.21616656460502132,0.47570932146476874,0.9121564998881004
silhouette,vgg13,5,subject-09,0.36202226903400525,0.47570932146476874,0.9121564998881004
silhouette,vgg13,5,subject-10,0.16864608076009502,0.47570932146476874,0.9121564998881004
silhouette,vgg13,6,subject-01,0.28915662650602414,0.47570932146476874,0.9121564998881004
silhouette,vgg13,6,subject-02,0.4605363984674329,0.47570932146476874,0.9121564998881004
silhouette,vgg13,6,subject-03,0.24096385542168672,0.47570932146476874,0.9121564998881004
silhouette,vgg13,6,subject-04,0.26283987915407864,0.47570932146476874,0.9121564998881004
silhouette,vgg13,6,subject-05,0.27437641723356015,0.47570932146476874,0.9121564998881004
silhouette,vgg13,6,subject-06,0.25835866261398177,0.47570932146476874,0.9121564998881004
silhouette,vgg13,6,subject-07,0.31013615733736766,0.47570932146476874,0.9121564998881004
silhouette,vgg13,6,subject-08,0.22580645161290308,0.47570932146476874,0.9121564998881004
silhouette,vgg13,6,subject-09,0.34595003785011347,0.47570932146476874,0.9121564998881004
silhouette,vgg13,6,subject-10,0.17365269461077837,0.47570932146476874,0.9121564998881004
silhouette,vgg13,7,subject-01,0.35207823960880186,0.47570932146476874,0.9121564998881004
silhouette,vgg13,7,subject-02,0.48108108108108116,0.47570932146476874,0.9121564998881004
silhouette,vgg13,7,subject-03,0.254278728606357,0.47570932146476874,0.9121564998881004
silhouette,vgg13,7,subject-04,0.27740355174525416,0.47570932146476874,0.9121564998881004
silhouette,vgg13,7,subject-05,0.264818502067698,0.47570932146476874,0.9121564998881004
silhouette,vgg13,7,subject-06,0.3484941610325752,0.47570932146476874,0.9121564998881004
silhouette,vgg13,7,subject-07,0.35029114311982834,0.47570932146476874,0.9121564998881004
silhouette,vgg13,7,subject-08,0.2947726569749459,0.47570932146476874,0.9121564998881004
silhouette,vgg13,7,subject-09,0.38678522152383876,0.47570932146476874,0.9121564998881004
silhouette,vgg13,7,subject-10,0.18392204628501843,0.47570932146476874,0.9121564998881004
silhouette,vgg13,8,subject-01,0.36144578313253006,0.47570932146476874,0.9121564998881004
silhouette,vgg13,8,subject-02,0.5095785440613027,0.47570932146476874,0.9121564998881004
silhouette,vgg13,8,subject-03,0.26506024096385555,0.47570932146476874,0.9121564998881004
silhouette,vgg13,8,subject-04,0.3111782477341391,0.47570932146476874,0.9121564998881004
silhouette,vgg13,8,subject-05,0.27437641723356015,0.47570932146476874,0.9121564998881004
silhouette,vgg13,8,subject-06,0.33130699088145893,0.47570932146476874,0.9121564998881004
silhouette,vgg13,8,subject-07,0.38275340393343416,0.47570932146476874,0.9121564998881004
silhouette,vgg13,8,subject-08,0.2749615975422426,0.47570932146476874,0.9121564998881004
silhouette,vgg13,8,subject-09,0.4186222558667675,0.47570932146476874,0.9121564998881004
silhouette,vgg13,8,subject-10,0.19760479041916174,0.47570932146476874,0.9121564998881004
silhouette,vgg13,9,subject-01,0.34679334916864607,0.47570932146476874,0.9121564998881004
silhouette,vgg13,9,subject-02,0.5133079847908745,0.47570932146476874,0.9121564998881004
silhouette,vgg13,9,subject-03,0.2517814726840854,0.47570932146476874,0.9121564998881004
silhouette,vgg13,9,subject-04,0.2963625521765056,0.47570932146476874,0.9121564998881004
silhouette,vgg13,9,subject-05,0.2598119683629309,0.47570932146476874,0.9121564998881004
silhouette,vgg13,9,subject-06,0.3144918821407096,0.47570932146476874,0.9121564998881004
silhouette,vgg13,9,subject-07,0.3665969524947713,0.47570932146476874,0.9121564998881004
silhouette,vgg13,9,subject-08,0.27982911199267607,0.47570932146476874,0.9121564998881004
silhouette,vgg13,9,subject-09,0.4018244354718109,0.47570932146476874,0.9121564998881004
silhouette,vgg13,9,subject-10,0.18727915194346287,0.47570932146476874,0.9121564998881004
silhouette,vgg16,0,subject-01,0.2679900744416873,0.47570932146476874,0.94608878395644
silhouette,vgg16,0,subject-02,0.4521400778210116,0.47570932146476874,0.94608878395644
silhouette,vgg16,0,subject-03,0.16873449131513663,0.47570932146476874,0.94608878395644
silhouette,vgg16,0,subject-04,0.19304779639975167,0.47570932146476874,0.94608878395644
silhouette,vgg16,0,subject-05,0.15567282321899717,0.47570932146476874,0.94608878395644
silhouette,vgg16,0,subject-06,0.16718458669981362,0.47570932146476874,0.94608878395644
silhouette,vgg16,0,subject-07,0.29214529649177284,0.47570932146476874,0.94608878395644
silhouette,vgg16,0,subject-08,0.28994082840236696,0.47570932146476874,0.94608878395644
silhouette,vgg16,0,subject-09,0.3541375562800808,0.47570932146476874,0.94608878395644
silhouette,vgg16,0,subject-10,0.19454770755886,0.47570932146476874,0.94608878395644
silhouette,vgg16,1,subject-01,0.27872860635696817,0.47570932146476874,0.94608878395644
silhouette,vgg16,1,subject-02,0.4563706563706563,0.47570932146476874,0.94608878395644
silhouette,vgg16,1,subject-03,0.18092909535452328,0.47570932146476874,0.94608878395644
silhouette,vgg16,1,subject-04,0.20391916717697497,0.47570932146476874,0.94608878395644
silhouette,vgg16,1,subject-05,0.19130035227446787,0.47570932146476874,0.94608878395644
silhouette,vgg16,1,subject-06,0.17639827904118016,0.47570932146476874,0.94608878395644
silhouette,vgg16,1,subject-07,0.27673919705792216,0.47570932146476874,0.94608878395644
silhouette,vgg16,1,subject-08,0.27002783792143514,0.47570932146476874,0.94608878395644
silhouette,vgg16,1,subject-09,0.3377280392457458,0.47570932146476874,0.94608878395644
silhouette,vgg16,1,subject-10,0.18392204628501843,0.47570932146476874,0.94608878395644
silhouette,vgg16,2,subject-01,0.27872860635696817,0.47570932146476874,0.94608878395644
silhouette,vgg16,2,subject-02,0.4563706563706563,0.47570932146476874,0.94608878395644
silhouette,vgg16,2,subject-03,0.18092909535452328,0.47570932146476874,0.94608878395644
silhouette,vgg16,2,subject-04,0.20391916717697497,0.47570932146476874,0.94608878395644
silhouette,vgg16,2,subject-05,0.19130035227446787,0.47570932146476874,0.94608878395644
silhouette,vgg16,2,subject-06,0.17639827904118016,0.47570932146476874,0.94608878395644
silhouette,vgg16,2,subject-07,0.30125651241189105,0.47570932146476874,0.94608878395644
silhouette,vgg16,2,subject-08,0.2947726569749459,0.47570932146476874,0.94608878395644
silhouette,vgg16,2,subject-09,0.3622566303847924,0.47570932146476874,0.94608878395644
silhouette,vgg16,2,subject-10,0.18392204628501843,0.47570932146476874,0.94608878395644
silhouette,vgg16,3,subject-01,0.2679900744416873,0.47570932146476874,0.94608878395644
silhouette,vgg16,3,subject-02,0.4521400778210116,0.47570932146476874,0.94608878395644
silhouette,vgg16,3,subject-03,0.16873449131513663,0.47570932146476874,0.94608878395644
silhouette,vgg16,3,subject-04,0.19304779639975167,0.47570932146476874,0.94608878395644
silhouette,vgg16,3,subject-05,0.15567282321899717,0.47570932146476874,0.94608878395644
silhouette,vgg16,3,subject-06,0.16718458669981362,0.47570932146476874,0.94608878395644
silhouette,vgg16,3,subject-07,0.29214529649177284,0.47570932146476874,0.94608878395644
silhouette,vgg16,3,subject-08,0.28994082840236696,0.47570932146476874,0.94608878395644
silhouette,vgg16,3,subject-09,0.3541375562800808,0.47570932146476874,0.94608878395644
silhouette,vgg16,3,subject-10,0.19454770755886,0.47570932146476874,0.94608878395644
silhouette,vgg16,4,subject-01,0.28571428571428553,0.47570932146476874,0.94608878395644
silhouette,vgg16,4,subject-02,0.46666666666666656,0.47570932146476874,0.94608878395644
silhouette,vgg16,4,subject-03,0.16256157635467963,0.47570932146476874,0.94608878395644
silhouette,vgg16,4,subject-04,0.21085080147965465,0.47570932146476874,0.94608878395644
silhouette,vgg16,4,subject-05,0.17360468701819312,0.47570932146476874,0.94608878395644
silhouette,vgg16,4,subject-06,0.18417799752781214,0.47570932146476874,0.94608878395644
silhouette,vgg16,4,subject-07,0.30906847624922895,0.47570932146476874,0.94608878395644
silhouette,vgg16,4,subject-08,0.3047796399751707,0.47570932146476874,0.94608878395644
silhouette,vgg16,4,subject-09,0.3705646405430422,0.47570932146476874,0.94608878395644
silhouette,vgg16,4,subject-10,0.18918918918918912,0.47570932146476874,0.94608878395644
silhouette,vgg16,5,subject-01,0.29611650485436886,0.47570932146476874,0.94608878395644
silhouette,vgg16,5,subject-02,0.47076923076923066,0.47570932146476874,0.94608878395644
silhouette,vgg16,5,subject-03,0.17475728155339798,0.47570932146476874,0.94608878395644
silhouette,vgg16,5,subject-04,0.22141119221411193,0.47570932146476874,0.94608878395644
silhouette,vgg16,5,subject-05,0.20876445526475967,0.47570932146476874,0.94608878395644
silhouette,vgg16,5,subject-06,0.19315403422982885,0.47570932146476874,0.94608878395644
silhouette,vgg16,5,subject-07,0.31790499390986604,0.47570932146476874,0.94608878395644
silhouette,vgg16,5,subject-08,0.3094944512946979,0.47570932146476874,0.94608878395644
silhouette,vgg16,5,subject-09,0.3784277879341865,0.47570932146476874,0.94608878395644
silhouette,vgg16,5,subject-10,0.17874396135265694,0.47570932146476874,0.94608878395644
silhouette,vgg16,6,subject-01,0.2928039702233252,0.47570932146476874,0.94608878395644
silhouette,vgg16,6,subject-02,0.4521400778210116,0.47570932146476874,0.94608878395644
silhouette,vgg16,6,subject-03,0.19354838709677424,0.47570932146476874,0.94608878395644
silhouette,vgg16,6,subject-04,0.21787709497206692,0.47570932146476874,0.94608878395644
silhouette,vgg16,6,subject-05,0.1805059754772621,0.47570932146476874,0.94608878395644
silhouette,vgg16,6,subject-06,0.19204474829086388,0.47570932146476874,0.94608878395644
silhouette,vgg16,6,subject-07,0.3169823036324123,0.47570932146476874,0.94608878395644
silhouette,vgg16,6,subject-08,0.3148551853005294,0.47570932146476874,0.94608878395644
silhouette,vgg16,6,subject-09,0.3789784195000776,0.47570932146476874,0.94608878395644
silhouette,vgg16,6,subject-10,0.19454770755886,0.47570932146476874,0.94608878395644
silhouette,vgg16,7,subject-01,0.2679900744416873,0.47570932146476874,0.94608878395644
silhouette,vgg16,7,subject-02,0.4521400778210116,0.47570932146476874,0.94608878395644
silhouette,vgg16,7,subject-03,0.16873449131513654,0.47570932146476874,0.94608878395644
silhouette,vgg16,7,subject-04,0.19304779639975167,0.47570932146476874,0.94608878395644
silhouette,vgg16,7,subject-05,0.15567282321899725,0.47570932146476874,0.94608878395644
silhouette,vgg16,7,subject-06,0.16718458669981362,0.47570932146476874,0.94608878395644
silhouette,vgg16,7,subject-07,0.29214529649177284,0.47570932146476874,0.94608878395644
silhouette,vgg16,7,subject-08,0.3148551853005294,0.47570932146476874,0.94608878395644
silhouette,vgg16,7,subject-09,0.3541375562800809,0.47570932146476874,0.94608878395644
silhouette,vgg16,7,subject-10,0.19454770755886,0.47570932146476874,0.94608878395644
silhouette,vgg16,8,subject-01,0.2610837438423645,0.47570932146476874,0.94608878395644
silhouette,vgg16,8,subject-02,0.4418604651162792,0.47570932146476874,0.94608878395644
silhouette,vgg16,8,subject-03,0.16256157635467972,0.47570932146476874,0.94608878395644
silhouette,vgg16,8,subject-04,0.18618988902589406,0.47570932146476874,0.94608878395644
silhouette,vgg16,8,subject-05,0.17360468701819318,0.47570932146476874,0.94608878395644
silhouette,vgg16,8,subject-06,0.15945611866501855,0.47570932146476874,0.94608878395644
silhouette,vgg16,8,subject-07,0.284392350400987,0.47570932146476874,0.94608878395644
silhouette,vgg16,8,subject-08,0.27995034140285535,0.47570932146476874,0.94608878395644
silhouette,vgg16,8,subject-09,0.3458809009564949,0.47570932146476874,0.94608878395644
silhouette,vgg16,8,subject-10,0.18918918918918928,0.47570932146476874,0.94608878395644
silhouette,vgg16,9,subject-01,0.2749999999999999,0.47570932146476874,0.94608878395644
silhouette,vgg16,9,subject-02,0.4624999999999999,0.47570932146476874,0.94608878395644
silhouette,vgg16,9,subject-03,0.17500000000000004,0.47570932146476874,0.94608878395644
silhouette,vgg16,9,subject-04,0.19999999999999996,0.47570932146476874,0.94608878395644
silhouette,vgg16,9,subject-05,0.1875,0.47570932146476874,0.94608878395644
silhouette,vgg16,9,subject-06,0.19999999999999996,0.47570932146476874,0.94608878395644
silhouette,vgg16,9,subject-07,0.30000000000000004,0.47570932146476874,0.94608878395644
silhouette,vgg16,9,subject-08,0.32499999999999996,0.47570932146476874,0.94608878395644
silhouette,vgg16,9,subject-09,0.36250000000000004,0.47570932146476874,0.94608878395644
silhouette,vgg16,9,subject-10,0.19999999999999996,0.47570932146476874,0.94608878395644
silhouette,vgg19,0,subject-01,0.2822966507177033,0.47570932146476874,0.9597253514521678
silhouette,vgg19,0,subject-02,0.35267175572519077,0.47570932146476874,0.9597253514521678
silhouette,vgg19,0,subject-03,0.186602870813397,0.47570932146476874,0.9597253514521678
silhouette,vgg19,0,subject-04,0.20768307322929178,0.47570932146476874,0.9597253514521678
silhouette,vgg19,0,subject-05,0.14689095824571946,0.47570932146476874,0.9597253514521678
silhouette,vgg19,0,subject-06,0.20193470374848851,0.47570932146476874,0.9597253514521678
silhouette,vgg19,0,subject-07,0.27841250751653634,0.47570932146476874,0.9597253514521678
silhouette,vgg19,0,subject-08,0.1916717697489283,0.47570932146476874,0.9597253514521678
silhouette,vgg19,0,subject-09,0.28979837496238325,0.47570932146476874,0.9597253514521678
silhouette,vgg19,0,subject-10,0.14489311163895494,0.47570932146476874,0.9597253514521678
silhouette,vgg19,1,subject-01,0.2822966507177033,0.47570932146476874,0.9597253514521678
silhouette,vgg19,1,subject-02,0.3770992366412214,0.47570932146476874,0.9597253514521678
silhouette,vgg19,1,subject-03,0.186602870813397,0.47570932146476874,0.9597253514521678
silhouette,vgg19,1,subject-04,0.20768307322929178,0.47570932146476874,0.9597253514521678
silhouette,vgg19,1,subject-05,0.1228597176329227,0.47570932146476874,0.9597253514521678
silhouette,vgg19,1,subject-06,0.22611850060459485,0.47570932146476874,0.9597253514521678
silhouette,vgg19,1,subject-07,0.27841250751653634,0.47570932146476874,0.9597253514521678
silhouette,vgg19,1,subject-08,0.21616656460502132,0.47570932146476874,0.9597253514521678
silhouette,vgg19,1,subject-09,0.26572374360517603,0.47570932146476874,0.9597253514521678
silhouette,vgg19,1,subject-10,0.14489311163895494,0.47570932146476874,0.9597253514521678
silhouette,vgg19,2,subject-01,0.29928741092636574,0.47570932146476874,0.9597253514521678
silhouette,vgg19,2,subject-02,0.3916349809885932,0.47570932146476874,0.9597253514521678
silhouette,vgg19,2,subject-03,0.2042755344418053,0.47570932146476874,0.9597253514521678
silhouette,vgg19,2,subject-04,0.22480620155038758,0.47570932146476874,0.9597253514521678
silhouette,vgg19,2,subject-05,0.14042680196985521,0.47570932146476874,0.9597253514521678
silhouette,vgg19,2,subject-06,0.2182802164762477,0.47570932146476874,0.9597253514521678
silhouette,vgg19,2,subject-07,0.29489094711682096,0.47570932146476874,0.9597253514521678
silhouette,vgg19,2,subject-08,0.23100396704302698,0.47570932146476874,0.9597253514521678
silhouette,vgg19,2,subject-09,0.2821893225661731,0.47570932146476874,0.9597253514521678
silhouette,vgg19,2,subject-10,0.1401648998822143,0.47570932146476874,0.9597253514521678
silhouette,vgg19,3,subject-01,0.3062200956937798,0.47570932146476874,0.9597253514521678
silhouette,vgg19,3,subject-02,0.4015267175572519,0.47570932146476874,0.9597253514521678
silhouette,vgg19,3,subject-03,0.21052631578947367,0.47570932146476874,0.9597253514521678
silhouette,vgg19,3,subject-04,0.2316926770708283,0.47570932146476874,0.9597253514521678
silhouette,vgg19,3,subject-05,0.170922198858516,0.47570932146476874,0.9597253514521678
silhouette,vgg19,3,subject-06,0.20193470374848851,0.47570932146476874,0.9597253514521678
silhouette,vgg19,3,subject-07,0.3024654239326517,0.47570932146476874,0.9597253514521678
silhouette,vgg19,3,subject-08,0.21616656460502132,0.47570932146476874,0.9597253514521678
silhouette,vgg19,3,subject-09,0.31387300631959075,0.47570932146476874,0.9597253514521678
silhouette,vgg19,3,subject-10,0.14489311163895494,0.47570932146476874,0.9597253514521678
silhouette,vgg19,4,subject-01,0.2924528301886793,0.47570932146476874,0.9597253514521678
silhouette,vgg19,4,subject-02,0.38181818181818183,0.47570932146476874,0.9597253514521678
silhouette,vgg19,4,subject-03,0.19811320754716977,0.47570932146476874,0.9597253514521678
silhouette,vgg19,4,subject-04,0.21800947867298595,0.47570932146476874,0.9597253514521678
silhouette,vgg19,4,subject-05,0.15776986951364178,0.47570932146476874,0.9597253514521678
silhouette,vgg19,4,subject-06,0.21052631578947367,0.47570932146476874,0.9597253514521678
silhouette,vgg19,4,subject-07,0.28741092636579574,0.47570932146476874,0.9597253514521678
silhouette,vgg19,4,subject-08,0.24574209245742107,0.47570932146476874,0.9597253514521678
silhouette,vgg19,4,subject-09,0.2984542211652794,0.47570932146476874,0.9597253514521678
silhouette,vgg19,4,subject-10,0.1355140186915888,0.47570932146476874,0.9597253514521678
silhouette,vgg19,5,subject-01,0.3132530120481929,0.47570932146476874,0.9597253514521678
silhouette,vgg19,5,subject-02,0.38697318007662834,0.47570932146476874,0.9597253514521678
silhouette,vgg19,5,subject-03,0.21686746987951813,0.47570932146476874,0.9597253514521678
silhouette,vgg19,5,subject-04,0.2386706948640483,0.47570932146476874,0.9597253514521678
silhouette,vgg19,5,subject-05,0.17762660619803475,0.47570932146476874,0.9597253514521678
silhouette,vgg19,5,subject-06,0.1854103343465046,0.47570932146476874,0.9597253514521678
silhouette,vgg19,5,subject-07,0.31013615733736766,0.47570932146476874,0.9597253514521678
silhouette,vgg19,5,subject-08,0.2012288786482334,0.47570932146476874,0.9597253514521678
silhouette,vgg19,5,subject-09,0.32172596517789553,0.47570932146476874,0.9597253514521678
silhouette,vgg19,5,subject-10,0.14970059880239522,0.47570932146476874,0.9597253514521678
silhouette,vgg19,6,subject-01,0.28915662650602414,0.47570932146476874,0.9597253514521678
silhouette,vgg19,6,subject-02,0.38697318007662834,0.47570932146476874,0.9597253514521678
silhouette,vgg19,6,subject-03,0.19277108433734955,0.47570932146476874,0.9597253514521678
silhouette,vgg19,6,subject-04,0.21450151057401817,0.47570932146476874,0.9597253514521678
silhouette,vgg19,6,subject-05,0.12925170068027228,0.47570932146476874,0.9597253514521678
silhouette,vgg19,6,subject-06,0.20972644376899693,0.47570932146476874,0.9597253514521678
silhouette,vgg19,6,subject-07,0.285930408472012,0.47570932146476874,0.9597253514521678
silhouette,vgg19,6,subject-08,0.2012288786482334,0.47570932146476874,0.9597253514521678
silhouette,vgg19,6,subject-09,0.27327781983345945,0.47570932146476874,0.9597253514521678
silhouette,vgg19,6,subject-10,0.14970059880239522,0.47570932146476874,0.9597253514521678
silhouette,vgg19,7,subject-01,0.2822966507177033,0.47570932146476874,0.9597253514521678
silhouette,vgg19,7,subject-02,0.3770992366412214,0.47570932146476874,0.9597253514521678
silhouette,vgg19,7,subject-03,0.186602870813397,0.47570932146476874,0.9597253514521678
silhouette,vgg19,7,subject-04,0.20768307322929178,0.47570932146476874,0.9597253514521678
silhouette,vgg19,7,subject-05,0.1228597176329227,0.47570932146476874,0.9597253514521678
silhouette,vgg19,7,subject-06,0.22611850060459485,0.47570932146476874,0.9597253514521678
silhouette,vgg19,7,subject-07,0.27841250751653634,0.47570932146476874,0.9597253514521678
silhouette,vgg19,7,subject-08,0.21616656460502132,0.47570932146476874,0.9597253514521678
silhouette,vgg19,7,subject-09,0.26572374360517603,0.47570932146476874,0.9597253514521678
silhouette,vgg19,7,subject-10,0.14489311163895494,0.47570932146476874,0.9597253514521678
silhouette,vgg19,8,subject-01,0.2857142857142858,0.47570932146476874,0.9597253514521678
silhouette,vgg19,8,subject-02,0.3720754716981133,0.47570932146476874,0.9597253514521678
silhouette,vgg19,8,subject-03,0.19203747072599536,0.47570932146476874,0.9597253514521678
silhouette,vgg19,8,subject-04,0.2113007651559743,0.47570932146476874,0.9597253514521678
silhouette,vgg19,8,subject-05,0.12774421688522175,0.47570932146476874,0.9597253514521678
silhouette,vgg19,8,subject-06,0.22665080309339672,0.47570932146476874,0.9597253514521678
silhouette,vgg19,8,subject-07,0.280023605783417,0.47570932146476874,0.9597253514521678
silhouette,vgg19,8,subject-08,0.2603819339193696,0.47570932146476874,0.9597253514521678
silhouette,vgg19,8,subject-09,0.26724774708228693,0.47570932146476874,0.9597253514521678
silhouette,vgg19,8,subject-10,0.13093858632676716,0.47570932146476874,0.9597253514521678
silhouette,vgg19,9,subject-01,0.2924528301886792,0.47570932146476874,0.9597253514521678
silhouette,vgg19,9,subject-02,0.3818181818181818,0.47570932146476874,0.9597253514521678
silhouette,vgg19,9,subject-03,0.19811320754716966,0.47570932146476874,0.9597253514521678
silhouette,vgg19,9,subject-04,0.21800947867298578,0.47570932146476874,0.9597253514521678
silhouette,vgg19,9,subject-05,0.15776986951364178,0.47570932146476874,0.9597253514521678
silhouette,vgg19,9,subject-06,0.23444976076555016,0.47570932146476874,0.9597253514521678
silhouette,vgg19,9,subject-07,0.2874109263657957,0.47570932146476874,0.9597253514521678
silhouette,vgg19,9,subject-08,0.22141119221411176,0.47570932146476874,0.9597253514521678
silhouette,vgg19,9,subject-09,0.2984542211652793,0.47570932146476874,0.9597253514521678
silhouette,vgg19,9,subject-10,0.13551401869158872,0.47570932146476874,0.9597253514521678
silhouette,densenet121,0,subject-01,0.365482233502538,0.47570932146476874,0.890564399239396
